C:\Users\User\Desktop\PythonForLab\PD\Lab2\dataset,..\PD\Lab2\dataset,class
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat.csv,..\Lab3\dataset-copy\cat.csv,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0000.jpg,..\Lab3\dataset-copy\cat_0000.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0001.jpg,..\Lab3\dataset-copy\cat_0001.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0002.jpg,..\Lab3\dataset-copy\cat_0002.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0003.jpg,..\Lab3\dataset-copy\cat_0003.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0004.jpg,..\Lab3\dataset-copy\cat_0004.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0005.jpg,..\Lab3\dataset-copy\cat_0005.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0006.jpg,..\Lab3\dataset-copy\cat_0006.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0007.jpg,..\Lab3\dataset-copy\cat_0007.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0008.jpg,..\Lab3\dataset-copy\cat_0008.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0009.jpg,..\Lab3\dataset-copy\cat_0009.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0010.jpg,..\Lab3\dataset-copy\cat_0010.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0011.jpg,..\Lab3\dataset-copy\cat_0011.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0012.jpg,..\Lab3\dataset-copy\cat_0012.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0013.jpg,..\Lab3\dataset-copy\cat_0013.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0014.jpg,..\Lab3\dataset-copy\cat_0014.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0015.jpg,..\Lab3\dataset-copy\cat_0015.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0016.jpg,..\Lab3\dataset-copy\cat_0016.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0017.jpg,..\Lab3\dataset-copy\cat_0017.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0018.jpg,..\Lab3\dataset-copy\cat_0018.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0019.jpg,..\Lab3\dataset-copy\cat_0019.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0020.jpg,..\Lab3\dataset-copy\cat_0020.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0021.jpg,..\Lab3\dataset-copy\cat_0021.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0022.jpg,..\Lab3\dataset-copy\cat_0022.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0023.jpg,..\Lab3\dataset-copy\cat_0023.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0024.jpg,..\Lab3\dataset-copy\cat_0024.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0025.jpg,..\Lab3\dataset-copy\cat_0025.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0026.jpg,..\Lab3\dataset-copy\cat_0026.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0027.jpg,..\Lab3\dataset-copy\cat_0027.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0028.jpg,..\Lab3\dataset-copy\cat_0028.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0029.jpg,..\Lab3\dataset-copy\cat_0029.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0030.jpg,..\Lab3\dataset-copy\cat_0030.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0031.jpg,..\Lab3\dataset-copy\cat_0031.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0032.jpg,..\Lab3\dataset-copy\cat_0032.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0033.jpg,..\Lab3\dataset-copy\cat_0033.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0034.jpg,..\Lab3\dataset-copy\cat_0034.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0035.jpg,..\Lab3\dataset-copy\cat_0035.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0036.jpg,..\Lab3\dataset-copy\cat_0036.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0037.jpg,..\Lab3\dataset-copy\cat_0037.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0038.jpg,..\Lab3\dataset-copy\cat_0038.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0039.jpg,..\Lab3\dataset-copy\cat_0039.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0040.jpg,..\Lab3\dataset-copy\cat_0040.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0041.jpg,..\Lab3\dataset-copy\cat_0041.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0042.jpg,..\Lab3\dataset-copy\cat_0042.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0043.jpg,..\Lab3\dataset-copy\cat_0043.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0044.jpg,..\Lab3\dataset-copy\cat_0044.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0045.jpg,..\Lab3\dataset-copy\cat_0045.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0046.jpg,..\Lab3\dataset-copy\cat_0046.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0047.jpg,..\Lab3\dataset-copy\cat_0047.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0048.jpg,..\Lab3\dataset-copy\cat_0048.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0049.jpg,..\Lab3\dataset-copy\cat_0049.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0050.jpg,..\Lab3\dataset-copy\cat_0050.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0051.jpg,..\Lab3\dataset-copy\cat_0051.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0052.jpg,..\Lab3\dataset-copy\cat_0052.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0053.jpg,..\Lab3\dataset-copy\cat_0053.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0054.jpg,..\Lab3\dataset-copy\cat_0054.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0055.jpg,..\Lab3\dataset-copy\cat_0055.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0056.jpg,..\Lab3\dataset-copy\cat_0056.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0057.jpg,..\Lab3\dataset-copy\cat_0057.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0058.jpg,..\Lab3\dataset-copy\cat_0058.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0059.jpg,..\Lab3\dataset-copy\cat_0059.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0060.jpg,..\Lab3\dataset-copy\cat_0060.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0061.jpg,..\Lab3\dataset-copy\cat_0061.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0062.jpg,..\Lab3\dataset-copy\cat_0062.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0063.jpg,..\Lab3\dataset-copy\cat_0063.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0064.jpg,..\Lab3\dataset-copy\cat_0064.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0065.jpg,..\Lab3\dataset-copy\cat_0065.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0066.jpg,..\Lab3\dataset-copy\cat_0066.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0067.jpg,..\Lab3\dataset-copy\cat_0067.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0068.jpg,..\Lab3\dataset-copy\cat_0068.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0069.jpg,..\Lab3\dataset-copy\cat_0069.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0070.jpg,..\Lab3\dataset-copy\cat_0070.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0071.jpg,..\Lab3\dataset-copy\cat_0071.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0072.jpg,..\Lab3\dataset-copy\cat_0072.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0073.jpg,..\Lab3\dataset-copy\cat_0073.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0074.jpg,..\Lab3\dataset-copy\cat_0074.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0075.jpg,..\Lab3\dataset-copy\cat_0075.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0076.jpg,..\Lab3\dataset-copy\cat_0076.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0077.jpg,..\Lab3\dataset-copy\cat_0077.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0078.jpg,..\Lab3\dataset-copy\cat_0078.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0079.jpg,..\Lab3\dataset-copy\cat_0079.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0080.jpg,..\Lab3\dataset-copy\cat_0080.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0081.jpg,..\Lab3\dataset-copy\cat_0081.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0082.jpg,..\Lab3\dataset-copy\cat_0082.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0083.jpg,..\Lab3\dataset-copy\cat_0083.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0084.jpg,..\Lab3\dataset-copy\cat_0084.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0085.jpg,..\Lab3\dataset-copy\cat_0085.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0086.jpg,..\Lab3\dataset-copy\cat_0086.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0087.jpg,..\Lab3\dataset-copy\cat_0087.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0088.jpg,..\Lab3\dataset-copy\cat_0088.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0089.jpg,..\Lab3\dataset-copy\cat_0089.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0090.jpg,..\Lab3\dataset-copy\cat_0090.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0091.jpg,..\Lab3\dataset-copy\cat_0091.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0092.jpg,..\Lab3\dataset-copy\cat_0092.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0093.jpg,..\Lab3\dataset-copy\cat_0093.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0094.jpg,..\Lab3\dataset-copy\cat_0094.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0095.jpg,..\Lab3\dataset-copy\cat_0095.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0096.jpg,..\Lab3\dataset-copy\cat_0096.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0097.jpg,..\Lab3\dataset-copy\cat_0097.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0098.jpg,..\Lab3\dataset-copy\cat_0098.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0099.jpg,..\Lab3\dataset-copy\cat_0099.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0100.jpg,..\Lab3\dataset-copy\cat_0100.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0101.jpg,..\Lab3\dataset-copy\cat_0101.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0102.jpg,..\Lab3\dataset-copy\cat_0102.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0103.jpg,..\Lab3\dataset-copy\cat_0103.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0104.jpg,..\Lab3\dataset-copy\cat_0104.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0105.jpg,..\Lab3\dataset-copy\cat_0105.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0106.jpg,..\Lab3\dataset-copy\cat_0106.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0107.jpg,..\Lab3\dataset-copy\cat_0107.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0108.jpg,..\Lab3\dataset-copy\cat_0108.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0109.jpg,..\Lab3\dataset-copy\cat_0109.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0110.jpg,..\Lab3\dataset-copy\cat_0110.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0111.jpg,..\Lab3\dataset-copy\cat_0111.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0112.jpg,..\Lab3\dataset-copy\cat_0112.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0113.jpg,..\Lab3\dataset-copy\cat_0113.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0114.jpg,..\Lab3\dataset-copy\cat_0114.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0115.jpg,..\Lab3\dataset-copy\cat_0115.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0116.jpg,..\Lab3\dataset-copy\cat_0116.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0117.jpg,..\Lab3\dataset-copy\cat_0117.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0118.jpg,..\Lab3\dataset-copy\cat_0118.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0119.jpg,..\Lab3\dataset-copy\cat_0119.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0120.jpg,..\Lab3\dataset-copy\cat_0120.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0121.jpg,..\Lab3\dataset-copy\cat_0121.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0122.jpg,..\Lab3\dataset-copy\cat_0122.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0123.jpg,..\Lab3\dataset-copy\cat_0123.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0124.jpg,..\Lab3\dataset-copy\cat_0124.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0125.jpg,..\Lab3\dataset-copy\cat_0125.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0126.jpg,..\Lab3\dataset-copy\cat_0126.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0127.jpg,..\Lab3\dataset-copy\cat_0127.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0128.jpg,..\Lab3\dataset-copy\cat_0128.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0129.jpg,..\Lab3\dataset-copy\cat_0129.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0130.jpg,..\Lab3\dataset-copy\cat_0130.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0131.jpg,..\Lab3\dataset-copy\cat_0131.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0132.jpg,..\Lab3\dataset-copy\cat_0132.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0133.jpg,..\Lab3\dataset-copy\cat_0133.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0134.jpg,..\Lab3\dataset-copy\cat_0134.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0135.jpg,..\Lab3\dataset-copy\cat_0135.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0136.jpg,..\Lab3\dataset-copy\cat_0136.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0137.jpg,..\Lab3\dataset-copy\cat_0137.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0138.jpg,..\Lab3\dataset-copy\cat_0138.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0139.jpg,..\Lab3\dataset-copy\cat_0139.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0140.jpg,..\Lab3\dataset-copy\cat_0140.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0141.jpg,..\Lab3\dataset-copy\cat_0141.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0142.jpg,..\Lab3\dataset-copy\cat_0142.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0143.jpg,..\Lab3\dataset-copy\cat_0143.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0144.jpg,..\Lab3\dataset-copy\cat_0144.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0145.jpg,..\Lab3\dataset-copy\cat_0145.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0146.jpg,..\Lab3\dataset-copy\cat_0146.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0147.jpg,..\Lab3\dataset-copy\cat_0147.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0148.jpg,..\Lab3\dataset-copy\cat_0148.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0149.jpg,..\Lab3\dataset-copy\cat_0149.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0150.jpg,..\Lab3\dataset-copy\cat_0150.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0151.jpg,..\Lab3\dataset-copy\cat_0151.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0152.jpg,..\Lab3\dataset-copy\cat_0152.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0153.jpg,..\Lab3\dataset-copy\cat_0153.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0154.jpg,..\Lab3\dataset-copy\cat_0154.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0155.jpg,..\Lab3\dataset-copy\cat_0155.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0156.jpg,..\Lab3\dataset-copy\cat_0156.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0157.jpg,..\Lab3\dataset-copy\cat_0157.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0158.jpg,..\Lab3\dataset-copy\cat_0158.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0159.jpg,..\Lab3\dataset-copy\cat_0159.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0160.jpg,..\Lab3\dataset-copy\cat_0160.jpg,cat
C:/Users/User/Desktop/PythonForLab/PD/Lab3/dataset-copy\cat_0161.jpg,..\Lab3\dataset-copy\cat_0161.jpg,cat
